Date,Open,High,Low,Close,Volume,Change %
10/28/2021,"1,650.00","1,650.00","1,587.15","1,593.60",8.90M,-2.99%
10/27/2021,"1,652.75","1,665.05","1,637.30","1,642.80",6.62M,-0.60%
10/26/2021,"1,650.00","1,673.85","1,646.35","1,652.75",6.05M,-0.26%
10/25/2021,"1,690.00","1,690.00","1,613.80","1,657.00",8.21M,-1.41%
10/22/2021,"1,680.10","1,708.00","1,670.75","1,680.75",6.09M,0.27%
10/21/2021,"1,671.80","1,681.95","1,660.85","1,676.30",4.87M,0.15%
10/20/2021,"1,689.10","1,698.75","1,664.45","1,673.85",5.45M,-0.88%
10/19/2021,"1,675.45","1,692.45","1,671.00","1,688.70",4.49M,1.10%
10/18/2021,"1,705.00","1,725.00","1,667.05","1,670.30",14.43M,-1.01%
10/14/2021,"1,638.00","1,690.00","1,638.00","1,687.40",7.38M,2.93%
10/13/2021,"1,637.00","1,648.00","1,630.00","1,639.40",3.11M,0.60%
10-12-2021,"1,625.00","1,641.55","1,625.00","1,629.60",4.09M,-0.26%
10-11-2021,"1,599.90","1,645.00","1,599.00","1,633.80",6.54M,1.94%
10-08-2021,"1,612.00","1,622.00","1,600.15","1,602.65",3.62M,-0.49%
10-07-2021,"1,626.60","1,627.70","1,607.00","1,610.50",5.63M,-0.27%
10-06-2021,"1,596.00","1,626.85","1,587.00","1,614.90",9.30M,1.22%
10-05-2021,"1,592.00","1,597.50","1,576.25","1,595.45",5.13M,0.61%
10-04-2021,"1,589.00","1,601.35","1,583.60","1,585.75",3.53M,0.19%
10-01-2021,"1,583.00","1,589.00","1,565.25","1,582.70",5.56M,-0.77%
09/30/2021,"1,586.00","1,606.35","1,583.10","1,594.95",7.99M,0.07%
09/29/2021,"1,597.00","1,606.60","1,585.15","1,593.85",8.13M,-1.31%
09/28/2021,"1,632.00","1,632.00","1,582.00","1,615.05",6.39M,-0.62%
09/27/2021,"1,615.70","1,635.50","1,608.00","1,625.10",8.21M,1.47%
09/24/2021,"1,579.00","1,607.95","1,575.00","1,601.55",10.40M,2.01%
09/23/2021,"1,542.00","1,572.00","1,542.00","1,570.00",6.83M,2.37%
09/22/2021,"1,549.00","1,550.15","1,530.00","1,533.70",5.29M,-1.18%
09/21/2021,"1,562.00","1,568.65","1,528.95","1,551.95",7.39M,-0.51%
09/20/2021,"1,564.00","1,581.70","1,558.00","1,559.85",4.39M,-1.41%
09/17/2021,"1,569.00","1,589.00","1,559.20","1,582.15",10.25M,1.42%
09/16/2021,"1,537.75","1,564.30","1,536.30","1,559.95",5.13M,0.85%
09/15/2021,"1,535.00","1,554.80","1,535.00","1,546.80",7.41M,-0.11%
09/14/2021,"1,560.00","1,564.50","1,546.60","1,548.55",4.88M,-0.45%
09/13/2021,"1,562.00","1,584.00","1,553.65","1,555.55",4.48M,-0.83%
09-09-2021,"1,574.00","1,579.45","1,561.00","1,568.60",4.13M,-0.49%
09-08-2021,"1,571.95","1,580.50","1,565.60","1,576.40",3.36M,0.46%
09-07-2021,"1,562.50","1,582.00","1,555.20","1,569.25",3.62M,0.23%
09-06-2021,"1,579.95","1,580.95","1,561.95","1,565.70",3.94M,-0.66%
09-03-2021,"1,586.10","1,598.00","1,568.30","1,576.05",5.37M,-0.81%
09-02-2021,"1,574.10","1,592.00","1,571.25","1,589.00",4.81M,0.63%
09-01-2021,"1,575.00","1,598.00","1,574.50","1,579.10",6.21M,-0.15%
08/31/2021,"1,563.50","1,583.35","1,562.20","1,581.40",6.03M,0.84%
08/30/2021,"1,555.60","1,570.00","1,551.60","1,568.25",4.52M,1.28%
08/27/2021,"1,552.00","1,558.65","1,545.25","1,548.45",3.19M,-0.41%
08/26/2021,"1,550.00","1,571.00","1,543.45","1,554.80",5.56M,-0.17%
08/25/2021,"1,552.10","1,564.80","1,548.00","1,557.40",3.86M,-0.09%
08/24/2021,"1,530.00","1,564.50","1,527.45","1,558.85",9.19M,2.25%
08/23/2021,"1,529.85","1,533.15","1,508.65","1,524.60",5.42M,0.65%
08/20/2021,"1,486.05","1,519.80","1,486.05","1,514.75",6.58M,0.12%
08/18/2021,"1,556.70","1,565.35","1,508.35","1,513.00",11.49M,-0.11%
08/17/2021,"1,517.20","1,524.00","1,505.30","1,514.65",4.14M,-1.04%
08/16/2021,"1,526.15","1,535.00","1,521.45","1,530.60",3.13M,0.29%
08/13/2021,"1,501.20","1,531.00","1,501.00","1,526.20",8.33M,1.65%
08-12-2021,"1,497.00","1,507.60","1,489.30","1,501.40",4.30M,0.43%
08-11-2021,"1,514.90","1,518.85","1,491.05","1,494.95",6.29M,-0.84%
08-10-2021,"1,489.00","1,519.75","1,489.00","1,507.65",7.42M,0.25%
08-09-2021,"1,492.00","1,507.35","1,476.00","1,503.90",5.50M,0.75%
08-06-2021,"1,483.55","1,500.00","1,474.00","1,492.65",6.67M,0.53%
08-05-2021,"1,467.10","1,507.05","1,457.40","1,484.85",9.41M,1.33%
08-04-2021,"1,441.00","1,474.50","1,440.00","1,465.30",11.03M,2.13%
08-03-2021,"1,410.00","1,439.90","1,410.00","1,434.70",6.02M,0.85%
08-02-2021,"1,435.00","1,435.00","1,416.25","1,422.65",6.63M,-0.27%
07/30/2021,"1,419.00","1,431.75","1,407.95","1,426.45",5.83M,0.58%
07/29/2021,"1,428.25","1,429.95","1,413.30","1,418.25",6.85M,0.07%
07/28/2021,"1,435.05","1,438.70","1,404.00","1,417.30",10.34M,-1.56%
07/27/2021,"1,436.10","1,449.90","1,436.10","1,439.75",11.20M,0.36%
07/26/2021,"1,430.00","1,444.00","1,428.10","1,434.55",6.58M,-0.57%
07/23/2021,"1,451.50","1,457.45","1,435.30","1,442.75",6.56M,-0.41%
07/22/2021,"1,456.10","1,468.50","1,445.00","1,448.70",6.60M,0.38%
07/20/2021,"1,442.00","1,454.00","1,436.15","1,443.15",12.09M,-1.89%
07/19/2021,"1,487.00","1,488.85","1,466.00","1,471.00",12.56M,-3.37%
07/16/2021,"1,527.95","1,529.95","1,518.80","1,522.35",2.59M,0.11%
07/15/2021,"1,505.00","1,526.75","1,499.65","1,520.70",5.22M,1.44%
07/14/2021,"1,497.50","1,507.35","1,491.10","1,499.15",4.89M,-0.18%
07/13/2021,"1,496.10","1,506.10","1,484.10","1,501.85",9.09M,1.00%
07-12-2021,"1,502.00","1,502.00","1,484.00","1,487.00",7.23M,-1.00%
07-09-2021,"1,512.55","1,516.00","1,497.50","1,502.00",5.35M,-1.21%
07-08-2021,"1,525.00","1,537.70","1,513.45","1,520.45",4.21M,-1.24%
07-07-2021,"1,534.00","1,545.35","1,527.70","1,539.50",4.81M,0.31%
07-06-2021,"1,497.00","1,540.00","1,496.00","1,534.70",8.83M,2.62%
07-05-2021,"1,489.95","1,504.50","1,484.55","1,495.45",3.69M,1.02%
07-02-2021,"1,485.00","1,489.25","1,477.00","1,480.40",7.41M,-0.43%
07-01-2021,"1,502.00","1,502.00","1,483.00","1,486.75",8.46M,-0.74%
06/30/2021,"1,498.00","1,509.00","1,494.10","1,497.90",4.84M,-0.28%
06/29/2021,"1,507.00","1,508.20","1,492.15","1,502.05",5.49M,-0.42%
06/28/2021,"1,520.00","1,523.00","1,505.00","1,508.35",4.68M,-0.45%
06/25/2021,"1,511.10","1,522.00","1,507.00","1,515.10",5.19M,0.59%
06/24/2021,"1,490.00","1,513.45","1,488.00","1,506.25",7.39M,1.40%
06/23/2021,"1,490.00","1,497.80","1,478.60","1,485.50",3.92M,0.11%
06/22/2021,"1,497.00","1,508.00","1,480.00","1,483.80",7.18M,-0.33%
06/21/2021,"1,461.35","1,491.80","1,459.00","1,488.70",3.63M,0.60%
06/18/2021,"1,469.50","1,490.00","1,455.00","1,479.80",5.97M,0.93%
06/17/2021,"1,466.00","1,478.75","1,460.00","1,466.10",4.64M,-1.25%
06/16/2021,"1,488.00","1,494.00","1,478.10","1,484.60",3.85M,-0.38%
06/15/2021,"1,486.00","1,496.00","1,474.80","1,490.25",3.78M,0.73%
06/14/2021,"1,478.25","1,486.00","1,462.55","1,479.45",4.44M,-0.46%
06-11-2021,"1,491.00","1,496.55","1,481.05","1,486.35",3.60M,0.36%
06-10-2021,"1,482.10","1,489.00","1,473.65","1,481.05",5.74M,0.05%
06-09-2021,"1,483.90","1,502.00","1,472.05","1,480.30",5.11M,-0.19%
06-08-2021,"1,496.55","1,501.30","1,481.50","1,483.05",4.94M,-1.12%
06-07-2021,"1,510.00","1,514.00","1,496.00","1,499.85",4.05M,-0.07%
06-04-2021,"1,516.00","1,520.65","1,499.20","1,500.95",4.71M,-1.29%
06-03-2021,"1,508.00","1,524.95","1,487.75","1,520.55",5.14M,1.10%
06-02-2021,"1,510.00","1,510.20","1,493.00","1,504.00",5.31M,-0.51%
06-01-2021,"1,520.30","1,527.00","1,507.25","1,511.70",5.52M,-0.27%
05/31/2021,"1,500.00","1,519.50","1,487.50","1,515.85",7.83M,0.82%
05/28/2021,"1,490.90","1,513.00","1,478.75","1,503.45",8.88M,1.40%
05/27/2021,"1,473.10","1,489.00","1,462.45","1,482.65",10.22M,0.38%
05/26/2021,"1,480.00","1,487.00","1,470.00","1,477.05",6.14M,-0.13%
05/25/2021,"1,510.50","1,513.75","1,470.50","1,478.95",9.62M,-2.05%
05/24/2021,"1,503.25","1,520.45","1,498.50","1,509.95",11.07M,0.84%
05/21/2021,"1,443.00","1,501.90","1,443.00","1,497.30",9.67M,4.50%
05/20/2021,"1,458.35","1,465.90","1,428.50","1,432.80",5.34M,-1.74%
05/19/2021,"1,470.20","1,478.85","1,452.55","1,458.20",5.07M,-1.25%
05/18/2021,"1,458.95","1,482.75","1,455.00","1,476.70",11.08M,2.53%
05/17/2021,"1,395.15","1,442.60","1,381.30","1,440.25",7.56M,3.85%
05/14/2021,"1,394.35","1,398.90","1,382.35","1,386.85",5.30M,-0.90%
05-12-2021,"1,399.75","1,408.60","1,388.85","1,399.50",6.89M,-0.29%
05-11-2021,"1,396.00","1,424.20","1,395.05","1,403.55",7.26M,-1.15%
05-10-2021,"1,427.00","1,430.00","1,412.80","1,419.85",5.53M,0.36%
05-07-2021,"1,412.95","1,424.95","1,410.25","1,414.75",6.02M,0.99%
05-06-2021,"1,407.60","1,410.80","1,395.00","1,400.90",5.74M,-0.12%
05-05-2021,"1,401.00","1,409.60","1,381.70","1,402.60",7.21M,1.03%
05-04-2021,"1,409.95","1,423.00","1,383.30","1,388.35",10.74M,-1.85%
05-03-2021,"1,393.00","1,421.90","1,377.30","1,414.45",11.24M,0.15%
04/30/2021,"1,445.00","1,453.80","1,407.50","1,412.30",17.62M,-4.09%
04/29/2021,"1,486.20","1,503.65","1,461.00","1,472.50",12.04M,-0.29%
04/28/2021,"1,436.25","1,479.00","1,431.00","1,476.80",12.05M,2.65%
04/27/2021,"1,407.25","1,442.00","1,404.80","1,438.70",10.30M,2.41%
04/26/2021,"1,413.00","1,429.00","1,402.75","1,404.80",15.09M,-0.66%
04/23/2021,"1,409.00","1,434.60","1,400.20","1,414.15",11.36M,-0.59%
04/22/2021,"1,380.00","1,426.80","1,371.05","1,422.50",19.24M,2.24%
04/20/2021,"1,425.00","1,426.40","1,383.95","1,391.40",11.59M,-1.49%
04/19/2021,"1,390.00","1,417.70","1,372.30","1,412.40",12.03M,-1.14%
04/16/2021,"1,434.95","1,445.00","1,423.50","1,428.65",7.80M,-0.10%
04/15/2021,"1,405.00","1,436.70","1,391.00","1,430.10",17.22M,2.12%
04/13/2021,"1,368.00","1,406.45","1,361.00","1,400.35",9.30M,2.44%
04-12-2021,"1,393.00","1,399.00","1,353.00","1,367.05",11.27M,-3.85%
04-09-2021,"1,426.00","1,432.80","1,415.10","1,421.75",14.08M,-0.77%
04-08-2021,"1,453.00","1,460.90","1,430.50","1,432.80",8.81M,-1.00%
04-07-2021,"1,439.30","1,456.70","1,421.55","1,447.20",12.54M,0.48%
04-06-2021,"1,460.00","1,462.65","1,432.65","1,440.25",7.54M,-0.65%
04-05-2021,"1,480.00","1,485.00","1,431.00","1,449.60",8.00M,-2.50%
04-01-2021,"1,499.40","1,499.40","1,465.00","1,486.75",17.88M,-0.46%
03/31/2021,"1,548.00","1,548.00","1,488.00","1,493.65",15.39M,-3.86%
03/30/2021,"1,506.65","1,562.55","1,501.55","1,553.70",12.80M,4.18%
03/26/2021,"1,494.00","1,499.00","1,474.00","1,491.30",6.01M,1.91%
03/25/2021,"1,490.20","1,495.55","1,450.25","1,463.35",11.98M,-1.04%
03/24/2021,"1,490.90","1,506.45","1,471.00","1,478.80",8.18M,-1.42%
03/23/2021,"1,470.00","1,507.45","1,469.10","1,500.15",9.88M,2.11%
03/22/2021,"1,494.90","1,494.90","1,460.40","1,469.15",7.01M,-1.89%
03/19/2021,"1,485.00","1,511.20","1,474.05","1,497.50",10.62M,0.44%
03/18/2021,"1,511.75","1,522.05","1,481.15","1,491.00",9.03M,-0.29%
03/17/2021,"1,524.25","1,539.00","1,490.20","1,495.35",10.53M,-1.11%
03/16/2021,"1,530.90","1,540.40","1,510.00","1,512.15",6.86M,-1.08%
03/15/2021,"1,548.40","1,548.40","1,515.30","1,528.65",6.12M,-1.50%
03-12-2021,"1,600.00","1,600.00","1,535.05","1,551.95",7.82M,-0.24%
03-10-2021,"1,572.00","1,575.00","1,552.15","1,555.75",5.53M,-0.43%
03-09-2021,"1,545.00","1,565.70","1,538.25","1,562.50",7.53M,2.83%
03-08-2021,"1,542.00","1,555.00","1,512.50","1,519.50",7.56M,-0.69%
03-05-2021,"1,531.00","1,545.60","1,521.10","1,530.00",8.72M,-1.42%
03-04-2021,"1,548.55","1,571.00","1,539.10","1,552.05",8.15M,-2.19%
03-03-2021,"1,584.00","1,596.00","1,565.00","1,586.85",5.61M,1.19%
03-02-2021,"1,575.70","1,587.50","1,551.00","1,568.20",8.06M,0.60%
03-01-2021,"1,564.00","1,572.55","1,540.70","1,558.90",6.77M,1.60%
02/26/2021,"1,587.05","1,588.90","1,521.00","1,534.40",13.96M,-4.48%
02/25/2021,"1,609.75","1,636.25","1,602.00","1,606.40",10.05M,0.00%
02/24/2021,"1,526.50","1,613.95","1,516.25","1,606.45",7.16M,5.06%
02/23/2021,"1,553.75","1,557.70","1,522.65","1,529.15",9.12M,-1.22%
02/22/2021,"1,545.05","1,573.90","1,539.45","1,548.00",14.73M,0.58%
02/19/2021,"1,545.00","1,564.20","1,533.00","1,539.10",8.57M,-0.98%
02/18/2021,"1,605.95","1,605.95","1,548.00","1,554.30",7.36M,-2.03%
02/17/2021,"1,620.00","1,621.80","1,583.00","1,586.50",6.40M,-2.47%
02/16/2021,"1,621.20","1,641.00","1,608.45","1,626.65",6.95M,0.62%
02/15/2021,"1,600.10","1,625.00","1,596.70","1,616.60",5.18M,2.19%
02-12-2021,"1,573.90","1,592.50","1,573.00","1,581.95",4.96M,0.61%
02-11-2021,"1,582.00","1,597.80","1,564.20","1,572.35",6.82M,-0.59%
02-10-2021,"1,608.35","1,614.85","1,567.00","1,581.75",9.89M,-1.87%
02-09-2021,"1,610.00","1,628.00","1,586.70","1,611.85",9.21M,0.41%
02-08-2021,"1,620.00","1,631.65","1,595.70","1,605.25",8.72M,0.48%
02-05-2021,"1,548.00","1,618.25","1,548.00","1,597.60",13.53M,1.17%
02-04-2021,"1,566.00","1,588.00","1,543.45","1,579.10",12.24M,0.27%
02-03-2021,"1,579.00","1,581.70","1,542.00","1,574.80",10.12M,0.91%
02-02-2021,"1,501.00","1,578.50","1,497.40","1,560.55",21.21M,5.67%
02-01-2021,"1,410.25","1,482.50","1,401.00","1,476.75",13.19M,6.20%
01/29/2021,"1,391.35","1,408.75","1,364.50","1,390.50",14.35M,1.39%
01/28/2021,"1,389.90","1,401.30","1,342.00","1,371.45",21.35M,-2.71%
01/27/2021,"1,468.00","1,471.90","1,406.15","1,409.60",11.78M,-3.64%
01/25/2021,"1,465.10","1,481.00","1,455.15","1,462.85",10.17M,1.34%
01/22/2021,"1,467.90","1,467.90","1,440.15","1,443.55",7.70M,-2.12%
01/21/2021,"1,492.00","1,494.35","1,468.15","1,474.80",13.17M,-1.15%
01/20/2021,"1,501.00","1,501.00","1,486.00","1,492.00",6.67M,-0.79%
01/19/2021,"1,491.80","1,511.65","1,467.00","1,503.85",8.68M,1.40%
01/18/2021,"1,469.90","1,502.85","1,467.00","1,483.10",21.41M,1.12%
01/15/2021,"1,469.10","1,471.65","1,445.00","1,466.65",7.08M,-0.14%
01/14/2021,"1,471.15","1,488.00","1,456.00","1,468.75",6.15M,-0.13%
01/13/2021,"1,492.90","1,496.90","1,462.10","1,470.65",8.47M,-0.70%
01-12-2021,"1,452.45","1,487.70","1,449.10","1,481.00",10.19M,2.04%
01-11-2021,"1,450.00","1,464.90","1,436.30","1,451.45",8.67M,1.38%
01-08-2021,"1,432.00","1,442.00","1,423.10","1,431.65",6.88M,1.09%
01-07-2021,"1,432.50","1,432.60","1,412.55","1,416.25",9.95M,-0.30%
01-06-2021,"1,435.00","1,440.00","1,413.10","1,420.55",11.07M,-0.43%
01-05-2021,"1,419.20","1,430.75","1,409.00","1,426.70",7.19M,0.76%
01-04-2021,"1,438.00","1,438.00","1,399.00","1,416.00",7.87M,-0.64%
01-01-2021,"1,440.00","1,443.00","1,420.60","1,425.05",4.41M,-0.78%
12/31/2020,"1,435.00","1,444.00","1,425.05","1,436.30",11.07M,0.27%
12/30/2020,"1,439.90","1,439.90","1,413.00","1,432.50",8.11M,0.37%
12/29/2020,"1,421.05","1,434.75","1,420.00","1,427.20",7.25M,1.02%
12/28/2020,"1,405.00","1,421.00","1,404.00","1,412.85",5.85M,1.13%
12/24/2020,"1,389.40","1,404.00","1,377.00","1,397.10",7.48M,1.56%
12/23/2020,"1,367.50","1,380.95","1,361.05","1,375.65",7.73M,0.19%
12/22/2020,"1,384.80","1,384.80","1,345.00","1,373.10",11.43M,0.03%
12/21/2020,"1,417.50","1,423.85","1,366.70","1,372.65",11.88M,-2.74%
12/18/2020,"1,435.00","1,439.70","1,406.30","1,411.35",11.50M,-2.11%
12/17/2020,"1,418.60","1,445.00","1,404.50","1,441.80",10.96M,2.20%
12/16/2020,"1,404.00","1,416.80","1,394.50","1,410.70",8.42M,1.39%
12/15/2020,"1,380.80","1,394.95","1,366.00","1,391.30",10.78M,1.40%
12/14/2020,"1,383.00","1,388.00","1,368.00","1,372.15",8.61M,-0.77%
12-11-2020,"1,390.05","1,395.00","1,373.00","1,382.80",10.68M,-0.22%
12-10-2020,"1,398.00","1,402.00","1,375.75","1,385.85",9.86M,-1.52%
12-09-2020,"1,377.00","1,410.05","1,375.05","1,407.20",11.03M,2.25%
12-08-2020,"1,375.00","1,388.80","1,365.15","1,376.30",9.73M,0.30%
12-07-2020,"1,375.00","1,379.95","1,358.10","1,372.25",12.16M,-0.96%
12-04-2020,"1,381.00","1,401.45","1,373.30","1,385.60",13.46M,0.61%
12-03-2020,"1,429.00","1,432.00","1,374.05","1,377.20",18.97M,-2.11%
12-02-2020,"1,431.00","1,431.80","1,394.80","1,406.95",8.95M,-1.84%
12-01-2020,"1,440.85","1,449.00","1,425.50","1,433.30",8.57M,-0.52%
11/27/2020,"1,431.80","1,446.00","1,415.55","1,440.85",9.00M,1.00%
11/26/2020,"1,415.00","1,432.00","1,387.00","1,426.65",13.97M,1.70%
11/25/2020,"1,451.30","1,464.40","1,397.00","1,402.80",12.08M,-2.46%
11/24/2020,"1,408.00","1,445.00","1,402.05","1,438.20",20.08M,3.13%
11/23/2020,"1,415.00","1,423.65","1,375.35","1,394.60",12.62M,-0.64%
11/20/2020,"1,372.65","1,408.40","1,365.05","1,403.65",10.20M,2.13%
11/19/2020,"1,389.70","1,399.45","1,368.00","1,374.35",10.13M,-2.44%
11/18/2020,"1,403.00","1,419.00","1,399.05","1,408.70",9.43M,0.02%
11/17/2020,"1,385.80","1,412.60","1,380.60","1,408.45",15.53M,3.65%
11/13/2020,"1,368.80","1,368.80","1,347.00","1,358.80",11.24M,-0.94%
11-12-2020,"1,377.40","1,388.55","1,360.00","1,371.70",13.53M,-1.31%
11-11-2020,"1,399.90","1,414.80","1,370.50","1,389.95",18.06M,-0.27%
11-10-2020,"1,357.00","1,395.00","1,351.55","1,393.65",20.76M,3.96%
11-09-2020,"1,315.20","1,345.95","1,315.20","1,340.55",13.14M,2.52%
11-06-2020,"1,266.25","1,310.00","1,265.50","1,307.65",17.85M,3.03%
11-05-2020,"1,266.00","1,276.00","1,252.35","1,269.20",10.72M,0.94%
11-04-2020,"1,252.00","1,264.80","1,230.00","1,257.40",11.70M,0.76%
11-03-2020,"1,226.45","1,250.75","1,225.50","1,247.95",14.08M,2.69%
11-02-2020,"1,194.35","1,225.00","1,177.50","1,215.25",10.96M,2.68%
10/30/2020,"1,182.55","1,199.30","1,176.35","1,183.55",5.76M,-0.31%
10/29/2020,"1,200.60","1,204.45","1,178.50","1,187.20",11.53M,-1.85%
10/28/2020,"1,228.00","1,232.00","1,201.50","1,209.60",8.29M,-1.91%
10/27/2020,"1,226.00","1,236.00","1,197.85","1,233.10",12.16M,1.83%
10/26/2020,"1,229.80","1,242.00","1,204.60","1,210.90",9.79M,-2.01%
10/23/2020,"1,243.50","1,248.45","1,231.20","1,235.80",7.93M,0.20%
10/22/2020,"1,239.95","1,250.00","1,223.00","1,233.30",10.96M,-1.07%
10/21/2020,"1,230.60","1,251.00","1,221.70","1,246.70",17.82M,1.86%
10/20/2020,"1,207.50","1,227.40","1,205.90","1,223.95",13.71M,1.69%
10/19/2020,"1,235.00","1,235.00","1,192.60","1,203.55",21.18M,0.35%
10/16/2020,"1,180.00","1,203.50","1,173.00","1,199.35",12.91M,2.57%
10/15/2020,"1,214.20","1,217.00","1,164.00","1,169.25",14.12M,-3.49%
10/14/2020,"1,195.55","1,214.30","1,175.50","1,211.50",11.29M,1.09%
10/13/2020,"1,213.40","1,222.45","1,195.00","1,198.45",9.18M,-1.25%
10-12-2020,"1,231.55","1,242.75","1,205.60","1,213.65",9.61M,-1.61%
10-09-2020,"1,201.00","1,237.00","1,191.65","1,233.55",22.49M,3.50%
10-08-2020,"1,180.00","1,203.00","1,163.35","1,191.80",17.53M,2.54%
10-07-2020,"1,144.90","1,164.85","1,137.60","1,162.25",10.62M,1.59%
10-06-2020,"1,135.05","1,148.00","1,126.20","1,144.10",9.69M,2.67%
10-05-2020,"1,112.00","1,132.00","1,111.00","1,114.35",8.47M,0.67%
10-01-2020,"1,090.10","1,110.00","1,090.10","1,106.95",10.60M,2.63%
09/30/2020,"1,060.00","1,086.90","1,052.00","1,078.60",9.41M,1.51%
09/29/2020,"1,058.00","1,069.90","1,051.00","1,062.55",6.32M,0.79%
09/28/2020,"1,048.95","1,059.00","1,042.65","1,054.20",8.08M,0.98%
09/25/2020,"1,050.00","1,051.95","1,025.65","1,044.00",10.16M,1.32%
09/24/2020,"1,038.00","1,047.00","1,025.00","1,030.40",9.90M,-1.61%
09/23/2020,"1,046.00","1,055.00","1,034.35","1,047.25",8.04M,1.14%
09/22/2020,"1,054.05","1,058.15","1,029.50","1,035.40",9.31M,-1.32%
09/21/2020,"1,055.00","1,071.35","1,041.50","1,049.30",9.92M,-0.76%
09/18/2020,"1,092.00","1,092.20","1,047.20","1,057.30",11.74M,-2.43%
09/17/2020,"1,084.00","1,094.00","1,078.00","1,083.60",9.16M,-0.92%
09/16/2020,"1,070.20","1,096.00","1,068.35","1,093.65",9.36M,2.16%
09/15/2020,"1,068.00","1,076.15","1,058.10","1,070.50",8.25M,1.19%
09/14/2020,"1,088.00","1,094.00","1,052.35","1,057.95",10.83M,-1.92%
09-11-2020,"1,096.45","1,104.85","1,071.00","1,078.65",10.40M,-1.09%
09-10-2020,"1,103.00","1,104.85","1,084.00","1,090.55",7.59M,-0.54%
09-09-2020,"1,101.00","1,110.00","1,091.25","1,096.50",7.86M,-1.43%
09-08-2020,"1,114.00","1,118.80","1,103.00","1,112.45",7.31M,0.18%
09-07-2020,"1,116.30","1,119.50","1,099.00","1,110.50",8.81M,-0.79%
09-04-2020,"1,110.00","1,125.40","1,104.40","1,119.30",11.83M,-1.03%
09-03-2020,"1,137.25","1,145.95","1,128.00","1,130.90",9.92M,-0.29%
09-02-2020,"1,124.10","1,139.00","1,120.70","1,134.15",9.88M,0.61%
09-01-2020,"1,128.00","1,143.60","1,108.00","1,127.30",14.44M,1.03%
08/31/2020,"1,129.50","1,148.80","1,100.70","1,115.85",19.25M,0.12%
08/28/2020,"1,111.95","1,125.00","1,095.00","1,114.50",19.35M,0.22%
08/27/2020,"1,125.80","1,129.90","1,106.25","1,112.10",10.32M,-0.57%
08/26/2020,"1,121.00","1,131.75","1,109.50","1,118.45",12.60M,-0.11%
08/25/2020,"1,119.00","1,127.00","1,106.20","1,119.70",13.80M,0.24%
08/24/2020,"1,086.00","1,122.95","1,085.65","1,117.05",18.39M,2.89%
08/21/2020,"1,065.40","1,088.80","1,064.60","1,085.65",14.46M,2.52%
08/20/2020,"1,054.95","1,068.95","1,052.00","1,059.00",9.61M,-0.71%
08/19/2020,"1,065.00","1,069.80","1,056.25","1,066.60",8.86M,0.96%
08/18/2020,"1,028.00","1,061.65","1,022.00","1,056.50",12.02M,2.30%
08/17/2020,"1,047.00","1,047.00","1,020.20","1,032.75",9.78M,-0.16%
08/14/2020,"1,065.90","1,065.90","1,027.30","1,034.45",10.46M,-2.32%
08/13/2020,"1,067.95","1,071.35","1,056.50","1,059.05",9.95M,-0.44%
08-12-2020,"1,065.00","1,066.00","1,048.00","1,063.70",10.33M,-0.28%
08-11-2020,"1,048.50","1,071.00","1,048.50","1,066.65",10.07M,1.52%
08-10-2020,"1,044.00","1,064.00","1,043.80","1,050.65",11.09M,0.65%
08-07-2020,"1,034.85","1,047.20","1,020.60","1,043.85",12.42M,0.30%
08-06-2020,"1,037.00","1,055.00","1,026.25","1,040.70",16.82M,1.28%
08-05-2020,"1,047.95","1,055.80","1,020.00","1,027.55",16.61M,-1.35%
08-04-2020,"1,008.00","1,061.05","1,003.00","1,041.65",30.15M,3.96%
08-03-2020,"1,025.95","1,026.95",993,"1,002.00",15.89M,-2.98%
07/31/2020,"1,057.70","1,057.70","1,020.05","1,032.80",18.87M,-1.70%
07/30/2020,"1,074.00","1,083.65","1,046.70","1,050.65",13.48M,-1.31%
07/29/2020,"1,081.00","1,088.50","1,055.55","1,064.60",16.80M,-2.03%
07/28/2020,"1,079.00","1,094.40","1,059.50","1,086.65",17.80M,0.66%
07/27/2020,"1,099.85","1,103.00","1,075.35","1,079.50",18.99M,-3.54%
07/24/2020,"1,122.90","1,122.90","1,101.25","1,119.10",9.80M,-1.00%
07/23/2020,"1,125.00","1,143.90","1,116.25","1,130.40",10.07M,0.36%
07/22/2020,"1,138.50","1,144.50","1,117.55","1,126.35",12.36M,-1.07%
07/21/2020,"1,152.05","1,157.95","1,134.00","1,138.55",23.76M,0.49%
07/20/2020,"1,135.00","1,152.90","1,124.15","1,133.05",32.56M,3.15%
07/17/2020,"1,059.05","1,104.00","1,058.30","1,098.45",14.20M,3.38%
07/16/2020,"1,053.65","1,065.50","1,034.10","1,062.55",11.83M,0.89%
07/15/2020,"1,070.20","1,079.00","1,050.10","1,053.15",10.49M,-0.54%
07/14/2020,"1,062.60","1,068.90","1,050.00","1,058.85",13.31M,-1.98%
07/13/2020,"1,109.90","1,113.00","1,071.30","1,080.25",14.96M,-2.25%
07-10-2020,"1,117.90","1,120.00","1,099.55","1,105.10",8.78M,-1.76%
07-09-2020,"1,118.00","1,129.70","1,107.25","1,124.95",10.06M,1.31%
07-08-2020,"1,107.00","1,124.90","1,105.00","1,110.35",15.03M,0.47%
07-07-2020,"1,109.40","1,111.70","1,093.05","1,105.15",12.18M,0.19%
07-06-2020,"1,107.95","1,119.90","1,100.00","1,103.00",17.78M,2.70%
